,time,instanceCode,durationMS,requete,nbLignes
111413,2021-01-30 22:23:47.461000031,CLDMGB2B,9424.0,select distinct mng_batch.noinstance from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batchmesure.datfin>?,932.0
111414,2021-01-30 22:36:43.053000000,CLDMGB2B,5032.0,select max(dateintegration) from mng_winevent,1.0
111415,2021-01-30 22:37:16.284000001,CLDMGB2B,6186.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111416,2021-01-30 23:07:13.704000073,CLDMGB2B,7042.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,7.0
111417,2021-01-30 23:07:31.991000124,CLDMGB2B,6718.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111418,2021-01-30 23:07:38.739000074,CLDMGB2B,5944.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,7.0
111419,2021-01-30 23:08:17.200000080,CLDMGB2B,17173.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111420,2021-01-30 23:20:30.321000109,CLDMGB2B,17420.0,"select mng_batch.noinstance, max(mng_batchmesure.datfin) from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batch.noinstance in (?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?) group by mng_batch.noinstance",466.0
111421,2021-01-30 23:21:45.333000139,CLDMGB2B,7121.0,select max(dateintegration) from mng_winevent,1.0
111422,2021-01-30 23:22:25.495000110,CLDMGB2B,29582.0,"select mng_batch.noinstance, max(mng_batchmesure.datfin) from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batch.noinstance in (?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?) group by mng_batch.noinstance",420.0
111423,2021-01-30 23:22:28.279000111,CLDMGB2B,6904.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,4.0
111424,2021-01-30 23:23:04.259000140,CLDMGB2B,6565.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,5.0
111425,2021-01-30 23:24:03.511000141,CLDMGB2B,25336.0,select distinct mng_batch.noinstance from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batchmesure.datfin>?,931.0
111426,2021-01-30 23:24:22.420000112,CLDMGB2B,50201.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111427,2021-01-30 23:24:37.178000142,CLDMGB2B,7307.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,19.0
111428,2021-01-30 23:25:01.622000113,CLDMGB2B,5047.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,10.0
111429,2021-01-30 23:25:07.854000143,CLDMGB2B,6144.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.statut = :p3 order by a.datedebut,1.0
111430,2021-01-30 23:25:17.665000114,CLDMGB2B,8952.0,select a from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.datedebut >= :p3 order by a.datedebut,108086.0
111431,2021-01-30 23:26:43.062000144,CLDMGB2B,12741.0,select a from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.datedebut >= :p3 order by a.datedebut,95115.0
111432,2021-01-30 23:28:05.512000120,CLDMGB2B,241274.0,"select mng_batch.noinstance, mng_batch.code, mng_batch.nodossierinstance, mng_batchmesure.datfin, mng_batchmesure.datdebut, mng_batchmesure.avecousanserreurdureemoyen, mng_batchmesure.avecousanserreurdureemin, mng_batchmesure.avecousanserreurdureemax, mng_batchmesure.avecousanserreurdureecompte, mng_batchmesure.avecousanserreurdureesomme, mng_batchmesure.enerreurdureemoyen, mng_batchmesure.enerreurdureemin, mng_batchmesure.enerreurdureemax, mng_batchmesure.enerreurdureecompte, mng_batchmesure.enerreurdureesomme, mng_batchmesure.sanserreurdureemoyen, mng_batchmesure.sanserreurdureemin, mng_batchmesure.sanserreurdureemax, mng_batchmesure.sanserreurdureecompte, mng_batchmesure.sanserreurdureesomme from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batchmesure.compactage not in (?,?) and (mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>?) order by mng_batch.noinstance asc, mng_batchmesure.datfin asc",53871.0
111433,2021-01-30 23:28:18.644000146,CLDMGB2B,72508.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111434,2021-01-30 23:28:54.040000148,CLDMGB2B,5141.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,17.0
111435,2021-01-30 23:29:31.553000121,CLDMGB2B,5554.0,select a from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.datedebut >= :p3 order by a.datedebut,86842.0
111436,2021-01-30 23:36:48.012000155,CLDMGB2B,9864.0,select max(dateintegration) from mng_winevent,1.0
111437,2021-01-30 23:37:01.359000156,CLDMGB2B,535753.0,"select mng_batch.noinstance, mng_batch.code, mng_batch.nodossierinstance, mng_batchmesure.datfin, mng_batchmesure.datdebut, mng_batchmesure.avecousanserreurdureemoyen, mng_batchmesure.avecousanserreurdureemin, mng_batchmesure.avecousanserreurdureemax, mng_batchmesure.avecousanserreurdureecompte, mng_batchmesure.avecousanserreurdureesomme, mng_batchmesure.enerreurdureemoyen, mng_batchmesure.enerreurdureemin, mng_batchmesure.enerreurdureemax, mng_batchmesure.enerreurdureecompte, mng_batchmesure.enerreurdureesomme, mng_batchmesure.sanserreurdureemoyen, mng_batchmesure.sanserreurdureemin, mng_batchmesure.sanserreurdureemax, mng_batchmesure.sanserreurdureecompte, mng_batchmesure.sanserreurdureesomme from mng_batchmesure inner join mng_batch on mng_batchmesure.nobatch=mng_batch.ik where mng_batchmesure.compactage not in (?,?) and (mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>? or mng_batch.noinstance=? and mng_batchmesure.datfin>?) order by mng_batch.noinstance asc, mng_batchmesure.datfin asc",4715.0
111438,2021-01-30 23:37:43.982000069,CLDMGB2B,5237.0,select a from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.datedebut >= :p3 order by a.datedebut,61378.0
111439,2021-01-30 23:39:19.985000074,CLDMGB2B,5391.0,select distinct a.source from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2,10.0
111440,2021-01-30 23:39:25.870000075,CLDMGB2B,5873.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.source = :p2 and a.statut = :p3 order by a.datedebut,1.0
111441,2021-01-30 23:41:37.513000002,CLDMGB2B,55977.0,select a.datedebut from fr.infologic.manager.modele.winevent as a where a.utilisateur.ik = :p1 and a.statut = :p2 and a.datedebut >= :p3 order by a.datedebut,1.0
111442,2021-01-30 23:43:55.738000005,CLDMGB2B,5919.0,select a.remdatcre from fr.infologic.manager.modele.menuitemsstatistique as a where a.instance.ik = :p1 and a.remdatcre is not null order by a.remdatcre desc,1.0
111443,2021-01-30 23:44:07.657000078,CLDMGB2B,7133.0,select a.remdatcre from fr.infologic.manager.modele.menuitemsstatistique as a where a.instance.ik = :p1 and a.remdatcre is not null order by a.remdatcre desc,1.0
111444,2021-01-30 23:45:06.579000007,CLDMGB2B,7001.0,select a.remdatcre from fr.infologic.manager.modele.menuitemsstatistique as a where a.instance.ik = :p1 and a.remdatcre is not null order by a.remdatcre desc,1.0
