,time,instanceCode,durationMS,requete,nbLignes
141825,2021-01-31 23:26:36.631000175,OZASGBNI,6028.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l join vt_ligbudrist lb on lb.nocdeligliv = l.ik where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and lb.ik in (select ik from ik_lig_tmp_8810365083) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141826,2021-01-31 23:26:44.889000176,OZASGBNI,6830.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and l.ik in (select lb.nocdeligliv from vt_ligbudrist lb join vt_ligbudrist_lig lbl on lbl.noligbudrist = lb.ik where lbl.nobudrist = ? and lb.datref >= ?) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",82.0
141827,2021-01-31 23:26:50.757000177,OZASGBNI,5827.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l join vt_ligbudrist lb on lb.nocdeligliv = l.ik where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and lb.ik in (select ik from ik_lig_tmp_8810365077) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141828,2021-01-31 23:26:59.225000178,OZASGBNI,6899.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and l.ik in (select lb.nocdeligliv from vt_ligbudrist lb join vt_ligbudrist_lig lbl on lbl.noligbudrist = lb.ik where lbl.nobudrist = ? and lb.datref >= ?) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",144.0
141829,2021-01-31 23:27:05.220000179,OZASGBNI,5957.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l join vt_ligbudrist lb on lb.nocdeligliv = l.ik where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and lb.ik in (select ik from ik_lig_tmp_9130672197) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141830,2021-01-31 23:27:11.262000180,OZASGBNI,5955.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and l.ik in (select lb.nocdeligliv from vt_ligbudrist lb join vt_ligbudrist_lig lbl on lbl.noligbudrist = lb.ik where lbl.nobudrist = ? and lb.datref >= ?) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141831,2021-01-31 23:27:17.298000181,OZASGBNI,5995.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l join vt_ligbudrist lb on lb.nocdeligliv = l.ik where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and lb.ik in (select ik from ik_lig_tmp_8810365199) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141832,2021-01-31 23:27:27.900000182,OZASGBNI,7169.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and l.ik in (select lb.nocdeligliv from vt_ligbudrist lb join vt_ligbudrist_lig lbl on lbl.noligbudrist = lb.ik where lbl.nobudrist = ? and lb.datref >= ?) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",740.0
141833,2021-01-31 23:27:34.625000183,OZASGBNI,6683.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l join vt_ligbudrist lb on lb.nocdeligliv = l.ik where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and lb.ik in (select ik from ik_lig_tmp_9300934715) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",0.0
141834,2021-01-31 23:27:43.500000184,OZASGBNI,7440.0,"insert into vt_ligbudristretransfert (ik,nocdeligliv) select l.ik, l.ik from vt_hist_cdeligliv l where l.nobonliv in (select nobonliv from vt_envoibonlivstat where flagtransfert = ?) and l.ik in (select lb.nocdeligliv from vt_ligbudrist lb join vt_ligbudrist_lig lbl on lbl.noligbudrist = lb.ik where lbl.nobudrist = ? and lb.datref >= ?) minus select nocdeligliv, nocdeligliv from vt_ligbudristretransfert",79.0
